screen_name,content,link,datetime
Noricco_U,今日は高校の入学式でした！<br>入学式って言っても、オンラインだったからモニター画面💻の向こうで校長先生が挨拶したりするのを眺めてるだけで…<br>ちょっと不思議な感じ😺✨<br>でも途中で拍手とかイイねを送る人たちもいて、ちょっぴり親近感もわいて嬉しかった～👏👏👏,https://x.com/Noricco_U/status/1909929030532341837,1744197540
Noricco_U,行事のあと、クラス単位のホームルームがあったんだけど、担任の先生はVTuberみたいになっててそれもすごかったな🎤✨<br>憧れの声優を目指すために選んだネット高校だったけど、なんだかもう先生がすでにちょっぴり声優さんみたいでかっこよくて胸にキュンときたかも🥰,https://x.com/Noricco_U/status/1909929282589048904,1744197600
Noricco_U,へへ🐱<br><br>ハードル低すぎかな、私…<br>とにかく、これから養成所のレッスンも学校も張り切って頑張っていこうと思います！💪,https://x.com/Noricco_U/status/1909929533924680033,1744197660
polka_lion,高校２日目⛩✨<br><br>気を取り直しての授業初日は<br><br>オンラインで大混乱!!!😫😫😫<br><br>どうしよう、なにこれ!?<br>え　<br>えええ!?💦,https://x.com/polka_lion/status/1910254173079163345,1744275060
polka_lion,なにそれ、出欠ってどうやるの!?<br><br>教室のモニターの前でハーイって返事しそうになって🌻<br><br>さすがに踏みとどまったポルカをだれか褒めてくださーい!!,https://x.com/polka_lion/status/1910254424573747583,1744275120
polka_lion,いつもお祖母ちゃんが言ってる通り　やっぱり人間万事塞翁が馬🐎<br><br>やばい💦<br>どうしよう💦<br><br>全然パソコンから音が出ないし<br>ってパニくってたら,https://x.com/polka_lion/status/1910254676366274962,1744275180
polka_lion,目の前にすごい美人の天使様が現れたんだよ～🌻💛✨<br>すごい　ネット高校<br>天使も通ってる👻✨,https://x.com/polka_lion/status/1910254927936651692,1744275240
My_Mai_Eld,今日ちょっと変な子に会っちゃった…<br>なんか嫌な予感💩<br><br>なんか知らないけどとにかくガードゆるゆるで、誰にでも気安く話しかけちゃう数字で言ったら２みたいなタイプ,https://x.com/My_Mai_Eld/status/1910299723497451948,1744285920
My_Mai_Eld,この私にすら突進してくるくらいだから<br>警戒心が薄いんだと思う、きっと<br>たぶん生存本能も💀<br><br>なんか見てるだけでヒヤヒヤする…,https://x.com/My_Mai_Eld/status/1910299975176630564,1744285980
My_Mai_Eld,ネット高校に入学するっていうのにマイページログイン💻もできないってどういうこと!?<br>もしかしてパソコン初めて!?<br>なるべく関わらないでおこうと固く決意💪<br><br>彼女は２だけど、私は最新の最大メルセンヌ素数なんだから！,https://x.com/My_Mai_Eld/status/1910300226465771978,1744286040
G_Akky304250,ネット高校に入学して3日目🚵<br>うん、毎日授業は消化してるし　<br>順調<br><br>基本的に講義は午前中にセットして午後はトレーニングに充てられるのは　<br>すごく新鮮な感じがする⛰✨,https://x.com/G_Akky304250/status/1910585355176116376,1744354020
G_Akky304250,給食を食べなくていいから　<br>高たんぱく食のこまめな補給とウェイトトレーニングの質の向上で<br>体脂肪率が少し落ちた🏅👍<br>わき腹が軽い気がする<br>やっぱり体は軽い方がウォールは登りやすくなるよね🏔,https://x.com/G_Akky304250/status/1910585606746333608,1744354080
G_Akky304250,高い難しい壁を上った先にある何かがいつも気になる私は<br><br>きっと前世がサルだったのかもしれないです🐒,https://x.com/G_Akky304250/status/1910585858597531892,1744354140
polka_lion,今日も麻衣ちゃんに色々パソコンの使い方を教えてもらったよ！<br><br>本当にマイマイ優しすぎて大天使!!👻✨<br><br>それで遠隔談話室というものの存在を知ったよ🍵<br><br>お昼休みに別の校舎の子とお菓子食べながらしゃべったりした…<br><br>すごすぎ🌻<br><br>Ｌ高　とりあえず毎日ポルカの予想超えてきます💪✨,https://x.com/polka_lion/status/1910606746076258785,1744359120
polka_lion,って言ったら<br><br>麻衣ちゃんに「ポルカの予想が低すぎるんだって」って言われた。。。<br><br>確かに⛩,https://x.com/polka_lion/status/1910606746151768230,1744359120
ShaunTheBunny,雨<br>だから今日は学校は行かない<br>いま宣言,https://x.com/ShaunTheBunny/status/1911570345703907747,1744588860
ShaunTheBunny,行こうか行かないかモヤモヤしている時間が１番苦痛だからーー<br>もう決めた<br>その代わりちゃんと勉強はするし<br>やることはやる,https://x.com/ShaunTheBunny/status/1911570597211214051,1744588920
ShaunTheBunny,こうしてーーネットで誰かと交流もするし<br>顔も知らない誰かだけど<br>ここでは本音で話してるから<br>ボクの現実の顔を知ってるほかの誰かよりも、きっと本当のボクを知ってるのがキミだと思う,https://x.com/ShaunTheBunny/status/1911570848991101107,1744588980
ShaunTheBunny,見ててくれてありがとう<br>大好きだよ💖,https://x.com/ShaunTheBunny/status/1911571100699599273,1744589040
G_Akky304250,今日のトレーニングメニュー💪<br>ブルガリアンスクワットとデッドリフトで下半身強化<br><br>お尻の筋肉がキュッと上がると気分も上がる気がする👍✨,https://x.com/G_Akky304250/status/1911655154354446600,1744609080
G_Akky304250,今日学校に行ったら🚵<br>なにか大騒ぎしている子がいて<br><br>私は席が離れてたんだけど、けっこう響きわたってた<br>元気な子がいるなと思って見ていたら😶‍🌫️<br>隣の子にだいぶ絡んでやりあってて,https://x.com/G_Akky304250/status/1911655405861912951,1744609140
G_Akky304250,学校始まって１週間もたってないのに<br>あんな風に遠慮なくやりあえるくらい仲良くなるとか<br>すごいよね🎖️<br><br>私とは正反対だなって思う,https://x.com/G_Akky304250/status/1911655657494770160,1744609200
G_Akky304250,きっとこの先とくに縁もないだろうけど<br><br>でも、まぁ<br><br>次近くに座ったら、助けてあげようと思う🏔<br><br>ものすごくパソコンが苦手そうだったから<br>思い出すと少し笑ってしまう🌊,https://x.com/G_Akky304250/status/1911655909249425571,1744609260
hanabistarmine,週末は実家の呉服屋の手伝いで、インバウンド向け和服イベントのお手伝いでした👘🎵<br>いろんなお客さんの笑顔を見るのは楽しいし✨　<br>英語の勉強にもなるしいいんだけどーー<br>どうしても二部式の浴衣が多くて、ちょっぴり欲求不満かな…,https://x.com/hanabistarmine/status/1911753049871163785,1744632420
hanabistarmine,浴衣って、着付け簡単、誰でも着れるし便利至極🎆<br>なのは分かってるんだけど！<br><br>着物ラブ💘の私としては柄合わせやえり抜きおはしょりの美しさも楽しんでほしいっ!!　ってどうしても思っちゃう👘✨,https://x.com/hanabistarmine/status/1911753301294780846,1744632480
hanabistarmine,でもまぁそれはまた次の機会にね🎆<br>まずはみんなに着物の楽しさを知ってもらうことが大切👘<br>入り口は低く、頂きは高く！<br>駒形家のモットーです💘✨,https://x.com/hanabistarmine/status/1911753553045066216,1744632540
polka_lion,久しぶりに朝の隅田川を走った！<br><br>けっこう走ってる人いっぱいいて春⛩って感じがします！<br><br>こりゃ踊っちゃうな🎵✨,https://x.com/polka_lion/status/1911929210081247380,1744674420
Noricco_U,今日は初めてＬ高校の北陸サテライトに行ってきました🏫<br>想像していたよりも小さくて。。。<br>学校っていうよりは、塾のロビーみたいな雰囲気？<br>あちこちにソファやカフェテーブル☕みたいなスペースもあって、居心地は結構よさそうでした🐱✨,https://x.com/Noricco_U/status/1912072655504884058,1744708620
Noricco_U,隣の席になった子に話しかけてみようかなって思ったけど。。。<br>やっぱりできなかった。。。💦<br>だってなんだかすごくハキハキしてて賢そうでかわいくて、先生ともさっそく打ち解けてる風で<br>地味な私なんかが話しかけちゃいけないような気がして。。。😿,https://x.com/Noricco_U/status/1912072907867431212,1744708680
Noricco_U,うぅ😿<br>こんな奥手を直して声優になるために頑張るんだから。。。<br>次こそは絶対!!<br><br>できるかなぁ……不安しかないです💦,https://x.com/Noricco_U/status/1912073158750015935,1744708740
polka_lion,ついにマイマイと一緒に放課後マックでポテト🍟に成功～!!<br><br>高校生活の夢がいっこ実現しちゃった✨✨<br><br>麻衣ちゃんはあんまりマックには行かないみたい<br><br>ポテトにカフェオレ☕頼んでた<br><br>ポルカは真冬でもコーラ派です🥤,https://x.com/polka_lion/status/1912073410370224578,1744708800
LittlegreenCom,おはようございます<br>１人１人の力は小さくても集まればきっと地球🌎の緑を守ると信じてるLittle🌵🌳green小さなみどりです<br>昨日は、学校のフリースペースの掲示板に海洋プラスチックごみ🐧への啓蒙ポスターを貼ることができました！,https://x.com/LittlegreenCom/status/1912268445598773521,1744755300
LittlegreenCom,漁網が絡まって身動きの取れなくなったかわいそうなウミガメ🎣や、死んだアザラシのおなかの中から出てきたペットボトル🥤<br>あれを見たら絶対にみんな誰だって何とかしなきゃ！！<br>って世界中の人が思うと思うんです！！！！,https://x.com/LittlegreenCom/status/1912268697374453900,1744755360
LittlegreenCom,とりあえず、毎朝の納豆とヨーグルトは紙カップがおすすめです🫖✨<br>皆さんのご協力をお願いします！<br><br>目指せカーボンネガティブ！！🌎,https://x.com/LittlegreenCom/status/1912268948927656135,1744755420
G_Akky304250,今日放課後の隅田川で同じ学校の子と出会った🚵<br><br>いつも賑やかに誰かといて笑顔で<br>私とは縁のないタイプだと思っていたのに,https://x.com/G_Akky304250/status/1912470527144608081,1744803480
G_Akky304250,川べりの遊歩道に１人でいて<br>１人なのに踊ってて<br><br>その姿が<br>なんかすごく綺麗で<br><br>ふと止まって見えたんだ🌊,https://x.com/G_Akky304250/status/1912470778768994378,1744803540
G_Akky304250,クライミングウォールを登ってる最中に<br>集中してると突然やってくるあのふわりと体が軽くなる特別な瞬間みたいに<br><br>こういうの<br>なんて言えばいいんだろう。。。<br><br>やっぱり<br>よくわからないや🏔,https://x.com/G_Akky304250/status/1912471030506942946,1744803600
polka_lion,今日のポルカは夕食当番～🌻<br><br>最近学校が調子よくてゴキゲンなポルカなので<br><br>こういう時は！<br><br>じゃーん🎵✨<br><br>子供のころから大大大好きな川向うのお店の<br>ハムカツとコロッケだ～！！🍴🍤<br><br>とウキウキ買いに行ったら<br>あああっ！！！<br><br>今日定休日😫😫😫,https://x.com/polka_lion/status/1912789881522204697,1744879620
hanabistarmine,今日もお着物普及活動の一環で、学校にもお着物で登校～👘🎵<br>お店と違って、こちらでは私と同じくらいの年齢の若い子にアピールしたいから<br>着物アレンジでフリル付きの襦袢を仕込んでハイカラメイド風☕✨,https://x.com/hanabistarmine/status/1912792398205174046,1744880220
hanabistarmine,こういう目立つ格好🎎をしていると、街中でチラチラ視線をもらうのはもう慣れっこなんだけど<br>あれ？<br>なんかこの学校、あんまり周りの人と目が合わないかも？😎✨<br><br>なんでかしら……<br>みんなあんまりお着物に興味ない？,https://x.com/hanabistarmine/status/1912792649888829826,1744880280
hanabistarmine,っていうか、もしかして私変な人だと思われてる!?💦 <br>ダメじゃない～！<br>こうなったら明日はアレンジ着物じゃなくて、正統派の正絹の小紋できっちり仕上げてこようかな👘🌈<br>それとも思い切って振袖か🎆,https://x.com/hanabistarmine/status/1912792901609758805,1744880340
polka_lion,こういうところが私のダメなところなんだよね💦<br><br>あのお店の定休日なんて<br>近所の人ならみんな知ってることなのに。。。<br><br>悲しみに暮れる帰り道🌻<br><br>トボトボ隅田川の上にかかる駒形橋を歩いていたら。。。<br><br>自転車に乗ったお祖母ちゃんに遭遇！！🚲✨,https://x.com/polka_lion/status/1912796173137567744,1744881120
polka_lion,わぁ！<br>お祖母ちゃんの自転車のかごいっぱいに焼きそばパック入ってる！！！<br><br>区役所の帰りだったらしいんだけど🏯<br><br>偶然余ってたのを知り合いのおばちゃんにもらったんだって！🍢🍵<br><br>すごい、さすが豪運のヨネ！！🍙✨<br><br>運がいいお祖母ちゃんかっこいいです⛩✨<br><br>紅ショウガもりもりだ💛,https://x.com/polka_lion/status/1912796424774832410,1744881180
Rollie_twinkle,Hello～🎵🎉<br>I’m in Love with you🌈✨<br><br>最近のローラはヘアケアに夢中🥰🎯<br><br>ロングヘアだとみんなお手入れが大変だと思うけど🥑<br>顔の印象はヘアで８割決まるっていうくらいだからやっぱり大事！！🗝️✨,https://x.com/Rollie_twinkle/status/1912964029208797608,1744921140
Rollie_twinkle,逆に言ったら<br>顔なんてたった２割なんだから🍰<br><br>ヘアを頑張ればどうにでもなるってことで🍍✨<br>みんなここはちょっと本気でがんばってこ🥰👏,https://x.com/Rollie_twinkle/status/1912964280829231434,1744921200
Rollie_twinkle,ということで💖<br><br>今日のローラのおすすめアイテムはヘアオイル💄💎！<br>特にワックス嫌いな男子にもツヤと束感出すのにおススメ👔🥝✨<br>いい匂いがする子好きです💐✨,https://x.com/Rollie_twinkle/status/1912964532961743318,1744921260
MiracleGoldSP,今日学校に行ったら🏫<br>お昼休みに隣の席に座った女の子がなんだか物欲しそうな顔してこっちを見てた🫣<br><br>もしかして欲しいのかな？🥰<br><br>と思って持ってきてたバナナマフィン🥧をひとくち食べる？<br>と差し出したら……<br><br>真っ赤な顔して逃げちゃった！🚑🚨,https://x.com/MiracleGoldSP/status/1913123076902199574,1744959060
MiracleGoldSP,なーんかかわいい🎃✨<br><br>でもわかる～！！<br>ミィの作るバナナ🍌マフィンってすっごく甘くていい匂いがするんだよね～🧁<br> <br>食べたくなっちゃう気持ちわかるわかるよ～💪✨<br>おいしそうすぎるよね🏔,https://x.com/MiracleGoldSP/status/1913123328744660994,1744959120
MiracleGoldSP,次行くときはあの子の分もた～っぷり持っていこうっと🎂<br><br>なんかすっごくスイーツ好きそうなかわいい顔😺してた<br>あの顔はーーたぶんシュークリーム好き😼🎉<br>しかもいっぱい食べさせたくなる顔！！🐻💛<br><br>今夜も張り切っていっぱいスイーツ焼いていくぞ💪,https://x.com/MiracleGoldSP/status/1913123580210020716,1744959180
ShaunTheBunny,また月曜がきた<br><br>いつもボクに圧し掛かってる重石が少しだけーー軽くなる週末から<br>月曜の朝のもう絶対に学校に間に合わなくなる<br>この時間までが１番きついんだけど,https://x.com/ShaunTheBunny/status/1914110583877845469,1745194500
ShaunTheBunny,そんなデッドラインが過ぎた今でも<br>まだ少し余韻が残ってる<br><br>重,https://x.com/ShaunTheBunny/status/1914110835502334003,1745194560
ShaunTheBunny,明日から<br>来週から<br>来月から<br>来年から<br>この世にあるそんな言葉を全部すべて集めて並べてボクの前に城壁を築きたい,https://x.com/ShaunTheBunny/status/1914111087126974648,1745194620
ShaunTheBunny,その城壁の陰で祭りをするんだ<br>思い思いに最高の衣装を着て、大きな火を囲んで踊る<br><br>ボクだったら、ニーハイにプリーツスカートの夢みたいに明るい色の制服にする<br>だって夢だから<br>一緒に踊る？,https://x.com/ShaunTheBunny/status/1914133736431788129,1745200020
hanabistarmine,お着物をもっとみんなの普段着に！👘✨<br><br>世界に羽ばたくお着物活動家花火です🎆<br>この週末も大忙しで、浅草の呉服屋の店頭に立っているとやっぱり最近のインバウンドのすごさは肌で感じるけれど🦋<br>やっぱり私としてはもっともっと日本人の普段着になってほしい！！,https://x.com/hanabistarmine/status/1914264850617798836,1745231280
G_Akky304250,ポルカの話を聞いて最近聞いた話を思い出した<br>今住んでる湯島の伯母さんの家の近くに🚵<br>たしか昔廃校になりそうだったのを<br>生徒の活動で立て直した学校があるって,https://x.com/G_Akky304250/status/1914654669445493007,1745324220
G_Akky304250,それを聞いてもうひとつ思い出したのは<br>私の実家がある沼津で前に聞いた話🌊<br><br>同じように生徒が自分たちだけの力で<br>学校の存続をかけて頑張ったっていう女子高生たちのこと…🌈🏔,https://x.com/G_Akky304250/status/1914654921414136036,1745324280
G_Akky304250,みんなすごいよね🌊<br>私にはそんなこと…<br>そもそも思いつけもしないから…,https://x.com/G_Akky304250/status/1914655173181374714,1745324340
G_Akky304250,そんな話をしたら<br>ポルカは大きく跳ねて踊り始めたし🏫<br>麻衣はおでこに手を当てて大きくため息をついた<br>２人ともリアクション違い過ぎるよね<br>笑ってしまう🌊,https://x.com/G_Akky304250/status/1914655424827043996,1745324400
G_Akky304250,今日のトレーニング💪<br>・デッドリフト<br>・ランジ<br>・ワイドスクワット<br>・ブルガリアンスクワット<br>・カーフレイズ<br>動揺すると下半身強化に行きたくなるのって<br>良くない癖かもしれない<br>サイドレイズもしておこうかな…🚵,https://x.com/G_Akky304250/status/1915375671007658021,1745496120
MiracleGoldSP,ゴールデンウィークはずっとお菓子焼いて過ごすかと思ったけど🍰🧁<br>明日はノリちゃんと遊ぶよ～🎂✨🎵<br>たまには息抜きも必要だもんね🍨🥧🫖,https://x.com/MiracleGoldSP/status/1917556037105709141,1746015960
MiracleGoldSP,ノリノリ、なんか最近元気ないんだよね😔<br>また声優のオーディションダメだったのかな…<br>ノリッコはすごいかわいいし🍭🍬<br>絶対そのうちチャンス来るよって言いたいけど…,https://x.com/MiracleGoldSP/status/1917556288914936094,1746016020
MiracleGoldSP,そういうこと言うと、根拠ゼロだって意外とビシッと突っ込んでくるのりりん😾<br>でもそこがイイ💛✨<br>キリっと強めにジンジャーを効かせたスパイスビスケットみたい🍪🍩🥨<br>ちなみにチョコ付きね🍫,https://x.com/MiracleGoldSP/status/1917556540330107058,1746016080
MiracleGoldSP,だから応援の気持ちを込めて！<br>明日はスイーツ食べ歩きがいいと思うなミィは🍹🍦🍧,https://x.com/MiracleGoldSP/status/1917556792378417503,1746016140
My_Mai_Eld,学校に行ったら、ポルカがまた朝からなにか騒いでて🏫<br><br>聞いたら「学校がなくなったらどうしよう！」って言うから<br>なくなったらなくなったで別のネット高校に転校すればいいって言ったら<br><br>もっと騒ぎになった💩,https://x.com/My_Mai_Eld/status/1914645861075714410,1745322120
My_Mai_Eld,っていうか資金難💰で潰れそうとかありがちなデマでしょ、そんなの…<br>どこにでもあるようなネットの噂を信じるとか<br>ほんと大丈夫かな、あの子<br>いつか詐欺とか闇バイトとかに引っかかるんじゃないかと心配💻🧸,https://x.com/My_Mai_Eld/status/1914646112738091457,1745322180
My_Mai_Eld,私と一緒の学校🏫じゃないと困るとか<br>そんなこと…<br>言ってる場合じゃないんだって！！,https://x.com/My_Mai_Eld/status/1914646364291784889,1745322240
My_Mai_Eld,人はそもそも１人で生きるものでしょ💀<br>まぁ、べつにたまたま隣にいるなら少しくらいは助けるけど…<br>うるさいよりマシだし、その方が早いっていうだけだからね？,https://x.com/My_Mai_Eld/status/1914646616193294751,1745322300
My_Mai_Eld,ちょっとなにこれ、どういうこと！？！？！？<br>不法侵入…<br>っていうか、なんであの子の行く先々でこんな開けゴマみたいにドアが開くの！？🚪💦,https://x.com/My_Mai_Eld/status/1915302437633790162,1745478660
My_Mai_Eld,運がいいってこういうこと？<br>怖い💩,https://x.com/My_Mai_Eld/status/1915302689103118564,1745478720
My_Mai_Eld,いや、企画会議だから🙃,https://x.com/My_Mai_Eld/status/1916822453264797762,1745841060
Rollie_twinkle,LA土産👙🏄🌞の新定番といったらもちろんーー青い野球帽🧢✨<br>というわけで、今日はいくつか買ってきた🎵<br>あとは大好きなアナスタシアのコスメにトレーダージョーズのエコバッグ、キャリーケースにいっぱい詰めていよいよ来週には帰国だよ～🎁💄💝,https://x.com/Rollie_twinkle/status/1914906578903257133,1745384280
Rollie_twinkle,燦燦と輝く太陽のシャイニーなローラがいなかった日本は少し暗くなっちゃってたかな？🥰💛<br>大丈夫、もうすぐ帰るからね～🎉✨<br>グリッターばっちりのUVクリームもいっぱい仕入れたから、さらに光量アップの女神さまです🗽✨🌈,https://x.com/Rollie_twinkle/status/1914906830725325025,1745384340
ShaunTheBunny,そろそろ不穏な感じがする<br>なんていうか家の中がザワザワ落ち着かないような<br>もしかしてーー座敷童？<br><br>そんなわけないよね…,https://x.com/ShaunTheBunny/status/1916697379337621688,1745811240
ShaunTheBunny,分かってる<br>この空気の正体は<br><br>親の圧力,https://x.com/ShaunTheBunny/status/1916697630920347862,1745811300
ShaunTheBunny,ボクは悪くない<br>けど<br>ずっとこのままじゃいられないのもわかってる,https://x.com/ShaunTheBunny/status/1916697882406605215,1745811360
